,Action,Drama,Supernatural,Suspense,Adventure,Fantasy,Comedy,Romance,Horror,Sci-Fi,Ecchi,Mystery,Sports,Award Winning,Avant Garde,Slice of Life,Gourmet,Boys Love,Girls Love,Hentai,Erotica,Score
7388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.211
7389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.291
7390,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.401
7391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.741
7392,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.321
7393,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.381
7394,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.941
7395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.011
7396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.271
7397,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.301
7398,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.331
7399,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.081
7400,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5.941
7401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.141
7402,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.731
7403,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.951
7404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.121
7405,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.701
7406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.491
7407,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.261
7408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.481
7409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.061
7410,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.351
7411,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.261
7412,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5.841
7413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.621
7414,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931
7415,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.821
7416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.121
7417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.701
7418,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.291
7419,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.831
7420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.021
7421,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.551
7422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.981
7423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.681
7424,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.001
7425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.891
7426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.191
7427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.361
7428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.351
7429,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.361
7430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.731
7431,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.481
7432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.161
7433,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.741
7434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.171
7435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.261
7436,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.361
7437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.861
7438,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.261
7439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.101
7440,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.001
7441,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.221
7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.191
7443,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.461
7444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.891
7445,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.541
7446,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.101
7447,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.051
7448,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.271
7449,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.901
7450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.911
7451,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.101
7452,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.671
7453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.201
7454,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.421
7455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.281
7456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.001
7457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.231
7458,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.311
7459,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.671
7460,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.771
7461,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.841
7462,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.341
7463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.631
7464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.321
7465,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.411
7466,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.901
7467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.271
7468,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.851
7469,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.571
7470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.121
7471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.721
7472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.381
7473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.311
7474,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.021
7475,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.251
7476,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.531
7477,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.981
7478,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.241
7479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.701
7480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.181
7481,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.971
7482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.081
7483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.511
7484,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.621
7485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.071
7486,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4.971
7487,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.091
7488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.071
7489,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.021
7490,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.361
7491,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.191
7492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.231
7493,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.641
7494,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.481
7495,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.951
7496,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.991
7497,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.051
7498,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.501
7499,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.531
7500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.421
7501,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.861
7502,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.831
7503,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.081
7504,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.881
7505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.061
7506,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.621
7507,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.581
7508,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.361
7509,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.511
7510,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.861
7511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.831
7512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.731
7513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.101
7514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.631
7515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.181
7516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.791
7517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.141
7518,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.731
7519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.451
7520,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.991
7521,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.071
7522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.611
7523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.131
7524,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.681
7525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.661
7526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.061
7527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.521
7528,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.531
7529,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.601
7530,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.781
7531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.021
7532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.141
7533,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.231
7534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.171
7535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.291
7536,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.021
7537,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.071
7538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.211
7539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.461
7540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.121
7541,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.101
7542,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.291
7543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.791
7544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.491
7545,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.301
7546,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.631
7547,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.491
7548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.771
7549,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.421
7550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.481
7551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.381
7552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.031
7553,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.381
7554,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.071
7555,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.551
7556,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.421
7557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.201
7558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.711
7559,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.271
7560,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.751
7561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.311
7562,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.381
7563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.551
7564,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.321
7565,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.371
7566,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.451
7567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.501
7568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.521
7569,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.631
7570,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.891
7571,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.581
7572,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.161
7573,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.781
7574,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.841
7575,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.631
7576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.521
7577,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.411
7578,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.431
7579,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.161
7580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.201
7581,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.951
7582,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.681
7583,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.231
7584,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6.051
7585,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.611
7586,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.481
7587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.321
7588,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.851
7589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.501
7590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.881
7591,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.751
7592,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.451
7593,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.701
7594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.741
7595,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.931
7596,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.491
7597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.861
7598,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.691
7599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.581
7600,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.761
7601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.341
7602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.791
7603,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.591
7604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.751
7605,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.471
7606,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.241
7607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.111
7608,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.271
7609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.341
7610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.931
7611,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.101
7612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.651
7613,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.691
7614,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.221
7615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.871
7616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.231
7617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.421
7618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.421
7619,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6.411
7620,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.231
7621,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.221
7622,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7.001
7623,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.911
7624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.141
7625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.601
7626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.351
7627,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.001
7628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.901
7629,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.311
7630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.271
7631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.621
7632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.281
7633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.151
7634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.531
7635,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.391
7636,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.241
7637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.181
7638,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.061
7639,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.761
7640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.491
7641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.211
7642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.291
7643,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.721
7644,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.291
7645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.981
7646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.971
7647,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.111
7648,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.181
7649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.871
7650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.011
7651,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.951
7652,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.161
7653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.411
7654,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.571
7655,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.271
7656,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.301
7657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.911
7658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.091
7659,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.481
7660,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.231
7661,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.581
7662,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.021
7663,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.321
7664,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.341
7665,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.831
7666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.681
7667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.271
7668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.661
7669,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.071
7670,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.571
